Order_ID,Customer_ID,Product_ID,Quantity,Discount,Order_Value,Profit,Order_Date
O831936,C00036,P0409,2,5,823.6912344925707,50.9993938770611,2023-07-10
O363340,C01619,P0485,1,5,716.536093551994,107.16950347045639,2023-05-09
O165265,C01863,P0342,3,10,1429.425898570571,349.95940998101656,2023-06-12
O786220,C00666,P0173,3,15,665.2155873610654,197.37504013494507,2024-04-03
O564349,C00565,P0417,2,0,275.6377641911515,71.09008032529823,2023-07-19
O184282,C01937,P0406,1,15,657.3060964939267,67.9352774361311,2023-11-01
O651641,C01124,P0411,4,10,1183.251760573448,338.49948000674095,2023-04-14
O500922,C00702,P0252,4,15,189.58082362171916,36.96955641951196,2024-05-22
O983339,C01530,P0481,4,5,785.8917842820296,98.01376797375201,2024-05-06
O456608,C01482,P0193,5,0,155.52635278029555,22.544894626238552,2024-01-26
O990735,C00277,P0327,3,0,262.0210967640166,18.29181640119726,2023-04-25
O485968,C01420,P0492,4,0,1237.1709336864312,179.47967982709406,2023-09-17
O368863,C01680,P0305,4,10,359.0349685766867,80.57928212463109,2024-06-27
O694973,C01998,P0301,2,20,1244.6996617649688,187.40160343610108,2024-06-12
O204304,C00125,P0054,4,10,1024.4295121207642,156.86469693530512,2024-01-06
O241043,C01737,P0153,2,15,892.4020419576563,238.13217810426994,2023-10-12
O200149,C00239,P0073,2,20,856.640899338472,208.6516641469792,2023-12-07
O447332,C01157,P0328,5,0,362.00856197554225,49.65971362382281,2023-02-05
O626000,C01461,P0407,2,5,1038.466868818994,245.1557500026994,2023-08-24
O622417,C00415,P0432,5,0,1483.2282717567837,269.22107104046404,2023-07-13
O870846,C01087,P0284,3,0,1398.8446850103287,339.88822404495,2024-04-03
O969336,C00773,P0297,3,15,724.1588790967371,41.78669377976324,2023-11-18
O708584,C00367,P0120,3,0,398.2352844153895,84.48118835988377,2024-07-30
O399440,C00047,P0424,4,20,511.2603090745753,122.66761456087649,2024-07-08
O781398,C00556,P0078,4,15,918.053564593422,115.0712073297676,2024-01-29
O927913,C01252,P0465,2,5,883.1306428585061,247.38675906782944,2024-07-10
O173732,C00026,P0500,1,0,368.27908962100133,93.44719563029182,2024-06-17
O285746,C01522,P0266,2,15,1274.3964212072717,197.90377579525293,2023-09-07
O755690,C01873,P0225,3,5,289.3572821311982,63.633882702778514,2023-03-08
O114199,C00870,P0191,2,5,531.1938905262905,64.34987389355453,2024-03-24
O986801,C01396,P0389,2,10,888.9558401685733,82.23786717017428,2023-10-16
O786889,C00216,P0155,3,5,890.2686136647073,173.96089682132126,2024-01-17
O432454,C00839,P0396,1,10,1156.9231492357385,,2024-02-29
O395340,C00543,P0069,3,0,1059.270766153229,261.2659663263245,2023-09-23
O157565,C00631,P0357,3,0,843.8737219671391,123.67913384112673,2023-05-07
O666511,C00279,P0061,4,5,232.15302412356394,32.77098962958443,2023-10-04
O737486,C01705,P0097,3,10,127.70520477446397,30.130735353578544,2024-01-06
O360693,C00986,P0210,1,20,1479.1285116642066,385.5874087910662,2023-06-30
O869538,C01549,P0422,3,0,209.47462873197685,21.839676854121237,2023-05-03
O470041,C01363,P0227,4,15,424.4969874891529,99.24132228198597,2023-08-08
O414627,C01455,P0303,3,20,1400.9603846380417,88.5540615116194,2024-01-17
O726799,C00847,P0443,5,5,396.6751770198894,28.766993621900745,2023-12-27
O242498,C00047,P0088,2,0,243.16846448934086,55.090870578760374,2023-11-16
O922236,C01082,P0108,4,5,798.0287665305391,235.25681761022315,2023-05-28
O835544,C01234,P0245,3,5,453.17501993024234,115.4409775056597,2024-01-09
O297987,C00737,P0271,5,20,1433.7145292546513,89.80747177783762,2023-06-21
O706397,C01758,P0323,1,15,781.9716859131815,65.26536163036681,2024-06-12
O287956,C01402,P0183,1,10,870.7607703782447,233.31982801678052,2023-09-15
O313003,C00941,P0185,2,5,192.3493076408126,40.13844494019686,2024-04-03
O441355,C00711,P0321,5,5,587.8667946929323,46.82579113252428,2024-05-25
O369761,C00726,P0345,3,15,607.7246006236993,41.42591228764909,2023-01-31
O100193,C00160,P0100,3,20,1352.6212915829037,374.0629037006673,2023-01-08
O122177,C01796,P0292,4,0,575.3096944403752,137.98785694619232,2023-07-19
O721712,C01039,P0170,5,10,509.75828427173656,,2023-02-13
O238498,C01205,P0312,1,15,925.4342208896763,131.3228125872886,2023-12-18
O886212,C01684,P0456,5,20,1485.4776856500714,209.23501705577908,2023-08-20
O716044,C00561,P0008,1,10,1168.5279302539038,251.53277880624623,2023-03-14
O900919,C00432,P0033,1,10,1138.239346885081,337.81402217609684,2023-02-02
O764835,C00550,P0153,5,20,1126.0143405304523,68.45985536295659,2023-08-18
O214888,C00870,P0043,3,20,886.7621892863916,57.38110975589545,2023-08-18
O995265,C00921,P0426,4,10,958.884756877956,98.00272662798555,2023-03-07
O735732,C01058,P0467,2,15,1239.6919548597882,277.28225657734845,2023-05-07
O202524,C01887,P0368,2,15,1025.5402649606062,106.04555870208824,2024-03-29
O328344,C00086,P0208,5,20,627.6128942019111,69.83036025809334,2023-07-25
O280905,C01267,P0218,3,10,651.6892492737105,44.33537837231732,2024-01-12
O668892,C00280,P0148,2,15,1385.612034257994,173.3229701214763,2024-08-12
O515220,C00848,P0286,3,0,696.8477898225005,183.85593057017215,2024-08-18
O239138,C00213,P0248,1,20,417.17218166914154,36.58016686182541,2024-02-29
O719210,C00400,P0137,1,15,578.1677003683379,138.89132693828392,2023-04-29
O370173,C01930,P0063,4,15,712.5448949675155,58.796674628169185,2024-02-18
O787233,C00541,P0438,4,10,1326.501115850609,78.8679693484867,2024-05-14
O741751,C01058,P0279,4,20,917.2608955062885,119.27387859623552,2023-01-08
O990758,C01822,P0012,4,20,945.5598591652634,254.17203707622227,2024-06-17
O292237,C00919,P0176,5,5,476.6571879362641,75.12127668772223,2024-03-14
O883079,C01609,P0197,2,5,1462.1421643907213,303.1501228030572,2023-06-23
O873862,C00381,P0334,3,5,1180.340645474731,128.71633121622187,2024-06-30
O979535,C00939,P0276,1,15,1019.647887327374,267.04868760906567,2024-07-26
O294233,C00889,P0029,4,10,1345.2921299696573,303.11081920998294,2023-07-31
O263949,C00831,P0125,2,0,280.05565744820484,71.7352869294719,2023-12-30
O195332,C01454,P0409,5,10,749.2593075024578,153.70694181205909,2023-05-30
O109044,C01110,P0137,1,0,1120.1170909457505,214.72584212554492,2023-08-27
O433795,C01285,P0218,4,0,501.36177294004096,125.79477713060216,2024-08-16
O905675,C00137,P0066,3,20,580.0706647905098,33.18519242072252,2024-01-16
O387087,C01894,P0238,3,5,1418.668148908418,327.96841866888394,2023-09-01
O649951,C01752,P0496,3,20,1384.9431026103825,383.6431562118969,2023-03-13
O680340,C00223,P0226,4,10,1235.84421066818,254.0250229920929,2024-06-28
O811956,C01449,P0369,1,10,296.47362278346395,68.79683690898436,2024-01-09
O686474,C00950,P0074,2,0,293.6794833237308,69.95729214886768,2023-05-21
O587368,C01768,P0299,1,10,828.5172441592089,139.30445437319122,2024-02-02
O525410,C01462,P0262,5,0,438.6177215570844,98.8842516901108,2024-02-14
O189273,C00855,P0131,4,5,536.655614122649,52.31778121922201,2023-02-08
O209168,C01482,P0344,2,0,1298.0350692738568,234.39908759237736,2024-01-11
O537128,C00315,P0142,1,20,1364.0492685229892,371.458850466077,2023-06-20
O135985,C01603,P0315,4,10,481.0355409065092,41.14984496381754,2024-04-03
O683469,C01201,P0151,4,20,911.665504988975,92.8875779880453,2023-11-20
O145412,C01727,P0029,3,0,711.0491532108141,107.01017837034667,2024-03-08
O846581,C01757,P0484,3,20,1134.1964483977943,284.9508804160444,2023-09-02
O277271,C00777,P0312,3,0,1210.161220579411,339.27281584263727,2023-01-31
O244850,C01458,P0119,2,10,1314.8712114653815,258.680737207316,2024-04-11
O789958,C00218,P0196,4,5,1261.3773697102358,75.20792551669406,2023-05-10
O202411,C00827,P0381,3,15,1148.9623841437356,171.10070855465838,2024-03-23
O482892,C01487,P0054,2,0,634.9814867549076,46.91736903970809,2024-02-29
O556560,C01737,P0309,1,0,1387.2826574497367,410.9627257231459,2023-11-14
O584660,C00955,P0349,5,0,859.8564237453011,77.04178193526467,2023-09-27
O691424,C01393,P0481,1,15,421.4254638649751,23.825273496587076,2023-01-03
O252971,C00747,P0421,2,20,283.44871275499213,61.77373485074752,2024-03-17
O346075,C01065,P0419,4,5,139.81725645770484,22.980228748384754,2023-11-14
O360798,C01807,P0070,1,5,373.7504125117073,69.87286012469951,2023-03-21
O290002,C00825,P0086,5,20,1069.432991423725,134.23833020408736,2024-04-09
O316953,C01784,P0202,3,20,437.09186581518463,,2023-11-22
O484186,C00553,P0171,4,10,1404.9586018148352,137.14403930280287,2024-03-23
O660462,C00457,P0295,3,5,892.2749899459412,178.48627227164098,2024-05-15
O765282,C01884,P0464,2,0,1074.0431693580454,241.2271626487109,2023-10-15
O998121,C00378,P0358,1,20,1270.6605650854588,141.87577739246933,2023-05-10
O799452,C01857,P0425,4,20,719.9910273380713,166.0524098158226,2023-05-22
O133511,C01511,P0041,4,10,991.0532132867075,129.67991117809908,2023-04-05
O317056,C01713,P0191,3,10,628.3112341908684,179.86989837761843,2024-01-16
O628168,C01696,P0021,5,10,751.3789897677058,130.79862309968445,2024-02-16
O311422,C00626,P0459,3,20,1377.705602877093,117.00514760533491,2024-07-13
O625778,C00462,P0058,1,20,1073.5773985511446,262.9359191680149,2023-10-09
O430490,C01342,P0196,3,5,655.1261558131204,176.52084107611654,2024-07-09
O103403,C01753,P0277,2,15,258.55722251996946,36.76204952168316,2023-05-28
O809854,C01492,P0115,1,10,1109.332418971061,326.08630737060207,2024-02-11
O271637,C01537,P0002,2,20,1092.752603067307,64.22900694442473,2023-06-01
O980799,C00184,P0306,3,0,626.4373003072868,59.25866545672509,2023-06-04
O216453,C01254,P0023,2,10,1182.802712410004,86.55209586909955,2023-04-21
O652317,C00802,P0263,2,0,1138.9171852014917,335.8442544373008,2023-06-06
O335729,C01262,P0316,3,0,696.2860633333851,149.3954658615425,2024-04-12
O555439,C00153,P0271,5,0,551.575679812504,145.61132283267972,2023-03-06
O218048,C00131,P0305,5,0,235.58754980836648,37.71569382824728,2023-05-09
O278947,C00439,P0024,5,20,1394.2802368893585,282.7829009995627,2024-04-27
O283383,C00571,P0090,1,20,748.8473283221671,87.08258807086932,2023-06-07
O960353,C00380,P0235,5,0,145.28830948705289,10.236018720493428,2024-04-27
O716503,C00424,P0367,1,5,683.8569454892623,129.823496512942,2023-11-23
O594468,C00384,P0172,1,0,1085.3385400746995,294.7876595446219,2023-05-30
O555056,C01266,P0089,1,15,722.6339689351291,203.2760698226834,2023-02-20
O298391,C01825,P0361,4,15,1032.9880042599402,57.178141873732955,2023-11-26
O136472,C01000,P0142,3,5,1014.2586074342805,109.7426254017821,2023-05-23
O562371,C00740,P0009,4,10,1485.830552176728,348.2539451118427,2023-05-25
O426225,C01540,P0496,4,5,179.65252875962875,33.27902613528717,2024-04-20
O888743,C00747,P0404,3,5,301.7470112012172,50.03366396883089,2023-06-28
O570457,C01483,P0384,5,10,1262.2066654965136,139.1791507007288,2024-02-06
O868379,C00281,P0480,2,15,240.8170517497649,24.3960057089433,2023-07-15
O471882,C01940,P0328,2,5,1038.6551521581175,224.5510836007887,2023-06-13
O624756,C01992,P0215,3,20,685.3235095282721,72.70089818744836,2023-10-26
O496361,C01474,P0277,5,20,1179.733361888963,171.64398598689635,2023-01-28
O907069,C01106,P0106,2,5,282.04328466694426,32.999342676808666,2023-06-23
O454520,C00851,P0025,1,0,1380.7578346419548,198.1743904314586,2023-06-11
O691241,C00289,P0115,3,5,904.6803173004727,219.4121477673808,2024-05-01
O591730,C00469,P0315,4,20,522.9406789111808,62.992445843758865,2024-02-12
O118660,C01960,P0233,2,15,532.0146461717759,155.41590804438073,2024-01-31
O988488,C00954,P0060,5,5,1230.154850997409,279.6568604558518,2024-05-15
O224738,C01265,P0270,3,20,423.3835004569132,52.469615320402404,2023-02-14
O251625,C00257,P0103,4,20,1399.3176866762806,202.76299219869742,2024-06-15
O932534,C00863,P0096,4,5,750.0272131716114,211.55904363420848,2023-11-15
O564003,C01933,P0035,5,0,497.32181282749923,78.43178481427339,2024-03-04
O907509,C00442,P0118,2,10,1208.144547207077,63.89916382031678,2024-08-08
O100462,C01343,P0109,5,15,512.8655664208452,70.79989740952085,2024-02-01
O931489,C01647,P0411,1,5,478.36545759141404,34.90188679841752,2023-11-10
O604217,C01482,P0292,4,20,432.83905538913325,88.80304560585175,2024-01-20
O250142,C01815,P0073,1,15,197.0070149071678,27.584469304895414,2023-05-24
O268649,C01432,P0330,5,0,1315.811614671732,166.8944189614569,2024-05-15
O574782,C01566,P0290,4,15,319.0525028914037,22.342899562091823,2023-05-25
O796922,C01899,P0164,1,15,1248.0199491600843,335.65163796373264,2024-03-21
O287476,C00344,P0399,3,10,1055.3578018252624,160.79155055160876,2023-06-21
O505989,C01562,P0195,3,10,979.2342299749081,224.39838464494315,2024-01-30
O229141,C01486,P0479,1,-5,1231.5010507668644,352.19580525488686,2024-04-27
O402433,C00235,P0056,2,10,525.3478012066998,29.84532788704567,2024-05-05
O248738,C01423,P0451,5,10,1011.7131141730704,170.18449285588892,2023-04-20
O749496,C00377,P0439,2,15,927.0773696401585,,2023-07-17
O127723,C00977,P0173,1,15,211.08152130300155,44.481244472931586,2023-08-25
O650313,C00634,P0093,5,0,985.0548308375947,181.51470206537823,2023-05-19
O963571,C01309,P0270,2,5,563.9220224799042,138.72530123120228,2023-08-21
O283528,C00985,P0266,4,5,707.6303578617217,136.09944477460562,2024-01-08
O692214,C00723,P0407,3,0,1412.9047727590819,149.80933378325716,2024-07-10
O441259,C00092,P0293,3,15,1301.001352680566,335.20239675932885,2024-04-29
O779872,C01838,P0111,4,15,974.6659591322815,280.9462428446518,2024-07-19
O783800,C00895,P0105,3,0,277.4719128024756,17.783624606571088,2023-02-25
O113425,C01050,P0110,4,10,1259.0960055042833,325.2062311032744,2024-05-15
O242949,C00472,P0361,1,0,659.7874775303976,183.68281246943462,2023-06-12
O971351,C00272,P0032,5,5,952.6333150699438,117.65901356752694,2023-12-11
O340011,C00090,P0452,2,15,591.6807526039796,49.68803558880238,2023-01-05
O317759,C01120,P0406,4,10,1275.2269435472729,187.51496207660463,2023-07-27
O605792,C00307,P0215,4,10,658.0847385982665,95.59215919822418,2024-01-22
O812050,C01933,P0476,4,5,551.0355343353638,105.56468433131894,2024-05-31
O204016,C00178,P0460,1,5,239.87913125703238,64.32349207288503,2023-06-11
O995837,C01888,P0458,3,-5,919.7290991463552,92.07435857650137,2023-03-17
O815459,C00407,P0254,2,15,806.5585304513902,83.74297162715462,2023-05-03
O126067,C01215,P0255,4,20,1186.7027136321644,94.71254312387765,2023-10-05
O516213,C01192,P0203,4,0,1309.2895594609051,162.87082111958495,2023-04-19
O831965,C01362,P0490,2,15,573.2303481808956,155.84568608835383,2023-11-14
O289605,C01011,P0064,4,20,966.4789799581398,,2024-08-12
O505440,C01428,P0028,1,-5,1026.209607213092,246.97384272395587,2023-01-20
O742154,C00756,P0358,5,20,905.8655473990758,,2023-11-13
O652627,C01143,P0148,5,15,786.2362067440158,78.8904980770713,2023-02-06
O939822,C00844,P0137,5,15,1426.8480016528363,120.2697725307078,2024-01-31
O135738,C00915,P0239,1,5,1357.7063466959034,228.5186695746525,2023-02-19
O534940,C01864,P0139,3,15,859.2487916972211,48.31079071881233,2023-08-30
O512092,C00477,P0431,1,0,1181.4536469908444,92.11278810072618,2023-10-06
O818832,C00181,P0293,5,15,1298.5656967463478,163.44300694033134,2024-04-14
O514924,C01804,P0416,2,15,1262.5606373869373,323.4410265212079,2023-05-14
O488670,C01945,P0091,5,0,679.9926941171249,125.10513336617116,2024-05-27
O983373,C00841,P0423,2,0,187.5045882680765,54.71880303477245,2024-07-05
O733816,C00114,P0147,2,0,157.37821674007228,29.44396279007804,2024-04-01
O509792,C00070,P0294,5,0,1187.5164042536014,134.44042786518486,2024-01-11
O709425,C01901,P0238,5,10,1158.1270781878045,165.1330503516332,2023-05-05
O102313,C01152,P0354,4,0,1383.6792345433566,287.45835284537617,2023-01-08
O423604,C00208,P0097,2,0,959.0679737523594,199.34620702172649,2024-06-18
O156648,C00612,P0459,3,15,409.6869060398275,93.64830735096399,2023-11-19
O259292,C00765,P0061,3,20,1268.1967504251018,78.7363124367949,2023-05-31
O252868,C00922,P0242,4,15,1148.4457417639753,210.1037373704505,2023-12-15
O695661,C00364,P0191,5,20,241.6679969179327,26.649892114626272,2023-06-02
O772200,C01177,P0361,1,15,1431.0993123035205,250.95011840227625,2023-01-21
O229309,C00255,P0011,2,5,1363.39070150519,269.58751195275477,2024-07-12
O510862,C01698,P0033,2,5,1377.7609159178155,142.68098403739467,2024-01-14
O145367,C01228,P0455,5,0,1307.4786064456769,317.8849225739381,2023-10-21
O511268,C00056,P0337,1,0,455.6564896822326,124.26657704592247,2024-04-20
O864566,C00904,P0415,5,20,839.6730117030851,153.95210026021098,2024-01-13
O540113,C01528,P0413,4,10,389.78643534377443,89.09198253284276,2023-12-27
O516097,C01167,P0231,4,15,1187.3601014577,289.46375658790726,2023-06-25
O628057,C00101,P0218,3,5,1122.5050997509516,244.0911824345271,2023-03-17
O604676,C00725,P0386,2,0,478.2162986659157,129.5222016401029,2024-02-20
O631249,C00598,P0498,5,5,706.416438744727,113.14200247597569,2024-05-03
O955361,C01192,P0152,4,5,1219.6390016653302,167.04313848747017,2024-07-20
O768442,C01228,P0008,4,15,447.1779978846601,124.74403446089198,2023-11-07
O593770,C00329,P0098,4,0,1392.702980857018,236.11765968459363,2023-03-20
O665567,C01112,P0357,1,5,1091.4915152682192,185.63091848027221,2023-12-17
O332797,C01543,P0443,5,10,921.364589363051,114.65849811363486,2023-04-22
O798653,C00764,P0394,2,20,854.7102496581371,72.56946386736757,2023-06-18
O712577,C01960,P0318,2,10,870.009755816933,239.9514087410784,2023-04-08
O415716,C01833,P0470,4,20,1455.427179843917,189.26358940252825,2023-10-08
O478107,C00434,P0255,1,5,195.74316918072057,45.60968208312046,2023-04-18
O452605,C00123,P0312,3,20,1381.1051555022166,250.70649884559143,2024-01-17
O177645,C01604,P0287,3,15,1006.1940685663839,101.9220467575997,2024-03-16
O856023,C00166,P0262,2,20,1072.8599510132242,129.35285617486892,2023-04-21
O469736,C00165,P0098,2,20,592.78617991533,68.96398630458522,2024-06-03
O324979,C00572,P0256,1,5,759.844388717456,224.71003566875882,2023-06-03
O662838,C01983,P0147,2,5,834.1049669184385,42.68460111915316,2023-01-16
O234035,C01536,P0147,3,10,455.3296676425014,129.98841220835942,2023-01-08
O374481,C01725,P0088,5,5,117.27430687955925,26.18919716721328,2023-06-07
O432765,C00925,P0485,5,10,1291.968337420824,315.3109258137186,2024-01-12
O955145,C00832,P0371,5,5,1360.5476523521504,404.89245968195166,2023-06-22
O348960,C01969,P0496,1,15,1291.5521773326482,360.3613149202504,2024-03-30
O885681,C01136,P0204,4,20,468.5964103758794,84.26259817962483,2024-03-11
O107893,C01810,P0424,5,0,362.10347485705654,32.423718448613286,2023-05-18
O538858,C00916,P0161,3,20,293.9519435615076,68.3880745238137,2024-03-28
O233605,C00835,P0187,2,20,1451.3321370123008,231.81644584933034,2023-04-05
O577744,C01791,P0288,5,5,510.24653020032713,96.01121880433178,2023-04-08
O952528,C01680,P0135,4,20,1251.1363899401206,368.1515286956867,2023-05-04
O304104,C00747,P0332,5,5,702.0255487418768,82.60081533746396,2023-11-20
O665618,C00154,P0075,1,20,230.49216993233563,42.93522716789719,2023-07-03
O961406,C01150,P0323,3,0,1024.8024762630766,277.08761841606525,2023-08-17
O855933,C00736,P0352,5,15,1148.6693616467687,217.28114599574334,2024-02-22
O346282,C00996,P0473,5,15,248.224790851367,47.922969462147684,2023-11-14
O952976,C01582,P0214,5,5,787.1848681938866,101.15501781476026,2024-05-02
O709617,C01978,P0002,3,20,111.68675271179103,8.992959241480149,2023-11-24
O538883,C00571,P0304,1,5,1062.7207319785543,223.88777474053586,2023-06-04
O993343,C01346,P0066,3,10,1005.5453894505265,172.3645447851618,2024-01-03
O784464,C00657,P0295,1,15,927.3314955728532,46.70645934510665,2023-09-19
O975481,C01979,P0321,2,0,566.8089342024405,152.139438567936,2024-01-20
O676756,C01420,P0369,3,20,1044.3974531498457,113.60340707384404,2024-01-07
O415574,C00689,P0183,4,0,799.483019145852,179.29791356408492,2024-08-03
O597521,C00683,P0493,1,5,487.2826592617586,86.45148057249193,2023-08-05
O759571,C01434,P0109,1,20,1499.2100087538684,420.408123873994,2023-10-01
O561126,C00224,P0489,4,5,164.31035265821967,46.70491926834087,2024-02-21
O689597,C00578,P0188,4,0,783.8041660068735,163.84977238969788,2023-03-04
O952176,C00040,P0173,2,0,774.3395324356997,58.22788110891363,2024-08-02
O582537,C00346,P0393,2,10,1138.3040432098965,83.9390773458182,2023-12-01
O689432,C01492,P0462,4,15,537.3174172583256,152.19486981793466,2023-01-30
O416102,C00229,P0143,3,10,518.050763265976,71.19122748958118,2023-12-06
O497269,C00838,P0364,4,15,1005.3569092632949,264.1533640210628,2023-04-09
O817853,C00385,P0197,4,0,1105.8795213014528,102.16722110373006,2024-05-06
O153626,C01646,P0077,5,0,702.0213725251101,64.3002081358921,2023-06-14
O473189,C01291,P0386,3,10,166.04615488461076,21.240605432824154,2024-07-04
O785034,C01444,P0446,4,5,1056.7960369334355,269.2242445635847,2023-12-10
O740158,C00680,P0060,5,20,1395.1085682587357,160.52758356585457,2023-03-02
O252209,C00986,P0402,2,5,1046.8338438028266,114.25413698878134,2024-08-02
O438887,C00954,P0384,2,20,1493.2300128400357,162.03111514679983,2023-09-20
O166415,C01183,P0255,3,5,1219.4178023352529,311.1450660322558,2023-01-25
O654631,C01319,P0160,5,10,1120.1519185106504,275.23546122169336,2023-10-06
O478145,C01975,P0327,2,0,1426.8478839692846,361.8622586465071,2024-06-08
O232572,C01951,P0328,3,20,536.5350144792355,64.93196486136122,2023-05-30
O491940,C00446,P0436,2,20,1274.6889591378454,314.67706163968614,2023-12-18
O385060,C00612,P0092,4,10,275.70537283475306,31.764477642632027,2023-07-03
O735154,C01815,P0351,3,20,943.3470918354813,51.7488676631902,2023-02-14
O205175,C00633,P0430,1,0,1427.887466642945,376.8706870290409,2024-01-10
O493866,C01880,P0170,5,20,329.70249737322274,28.408580648523145,2024-06-07
O856444,C01710,P0365,3,20,1407.6675672395238,243.66559423629772,2023-08-08
O868192,C00797,P0052,3,20,394.2386769629176,32.01808440002629,2023-06-25
O269195,C00142,P0335,4,0,1382.704398326965,156.77805322260627,2023-04-17
O158068,C01922,P0375,4,20,293.0993482484072,74.54840504284601,2023-03-16
O421188,C00590,P0431,5,15,496.7474737814167,87.58399070836144,2024-03-29
O798950,C01453,P0257,5,0,1404.3199018471348,391.35467101304295,2024-08-17
O224405,C01907,P0158,5,10,440.26667603365615,121.41950264966377,2024-06-15
O748152,C01029,P0112,4,5,1160.4529698631582,212.91978342678897,2024-04-14
O781344,C01608,P0484,1,10,261.2401812162901,58.65980015421289,2024-08-19
O126142,C00897,P0233,3,5,741.5278222321931,52.628761223163764,2024-05-08
O728009,C00392,P0291,5,10,850.9233555455432,192.81422013223008,2023-10-29
O606854,C00787,P0079,1,10,293.5644183747275,45.6438276568912,2023-11-09
O344487,C00612,P0014,3,0,198.93005153573455,20.077376922081786,2024-06-16
O961852,C00596,P0384,2,0,211.1521619708825,36.93376609397774,2023-09-16
O122358,C00022,P0295,5,0,299.78024442906116,71.93995940915225,2023-12-19
O869841,C00867,P0156,3,15,413.49233895475743,78.73570011500169,2024-05-24
O613809,C01647,P0090,2,15,452.4704440700712,59.213803736029234,2023-09-29
O341808,C01512,P0351,2,5,889.7750958408168,196.72702853120316,2023-12-23
O133441,C00502,P0455,5,0,1031.3845010774282,,2023-05-24
O374768,C01739,P0398,5,10,567.530045278739,126.15503495512782,2023-08-24
O397340,C00491,P0443,4,20,198.88579959278803,43.09490166787107,2023-04-28
O538700,C00072,P0247,5,10,897.7518252003116,155.78420717828013,2023-10-07
O247201,C00234,P0003,2,5,1423.1402836138814,251.84802276665923,2023-02-07
O109933,C01759,P0148,2,15,245.022732345771,34.3889637645035,2023-03-01
O624737,C00750,P0189,3,15,1243.576806873027,199.87128927668098,2023-05-27
O295561,C00495,P0273,3,15,743.0244498595595,182.5216494492185,2023-07-19
O503897,C00350,P0121,3,0,317.1545488648053,43.118382628855,2023-04-04
O256648,C01140,P0235,1,5,393.2127209809073,55.42411419240743,2024-02-29
O780970,C00961,P0116,5,5,1310.5482273641503,82.8360225697885,2024-05-28
O638192,C00971,P0302,5,15,361.6554154057641,90.5465041947966,2024-04-16
O933693,C00052,P0465,4,5,152.98078942908498,10.839697571445786,2023-01-14
O744505,C01481,P0141,2,0,1415.6385106854761,317.5278774756953,2024-06-19
O597194,C01659,P0389,1,0,1492.313292844443,301.7999378263146,2023-02-04
O725159,C01867,P0145,4,10,1345.8533608759915,181.57658495023404,2024-08-05
O409706,C01233,P0077,3,0,487.90472681724543,139.3358874852629,2023-06-08
O183284,C01165,P0113,5,20,784.3452558951464,151.58613897122044,2023-05-03
O273418,C00507,P0077,4,10,712.1845075111615,107.1979861527809,2024-05-07
O961382,C00177,P0408,5,5,869.468163765851,67.15217226023415,2024-06-19
O182336,C01534,P0340,5,20,213.6749847045793,25.012917677107577,2023-06-28
O985542,C01055,P0441,1,20,1455.768284541146,394.47838447399675,2023-06-16
O907522,C00025,P0249,2,20,788.0321558080967,107.45588022030509,2023-10-29
O244216,C00789,P0497,2,5,703.2240200714925,39.09632155412468,2023-01-31
O769059,C01859,P0453,1,-5,162.74305865164774,47.77104825177978,2023-06-16
O951691,C00599,P0361,5,5,931.6022112432556,274.00733708608976,2023-05-21
O391712,C00610,P0157,5,5,1198.2787287766528,274.97943112203956,2024-02-15
O695416,C00422,P0370,1,15,1132.4900295738348,114.04052295207555,2024-04-16
O767009,C00834,P0148,1,10,1076.06626202577,290.56822572732324,2023-07-30
O669990,C00067,P0306,4,5,1114.895097818082,103.40074423022133,2023-11-19
O853370,C01186,P0115,3,20,1118.7754924817655,302.92055052796684,2024-04-14
O330753,C00599,P0311,1,15,1386.696259834843,287.7520616024142,2023-06-10
O675679,C00476,P0138,4,0,1094.6958129132822,119.91641494314266,2024-04-18
O904196,C01503,P0495,3,15,1146.407250998471,87.0423313725286,2024-01-13
O327915,C01345,P0488,4,0,1386.7783764450855,144.41228743562095,2023-12-26
O764283,C00250,P0472,4,5,839.233687261014,184.31840534729272,2023-11-21
O974830,C00622,P0117,5,5,735.1527988707012,169.68431777756646,2024-05-18
O605645,C01879,P0431,1,0,265.7063431622315,61.68600549455233,2023-10-13
O433662,C01597,P0193,2,10,485.9241244786667,36.00356393289239,2024-01-12
O159688,C01226,P0088,4,5,339.67977763945623,47.91023440712456,2024-07-03
O378459,C01772,P0177,2,10,1278.3826933454363,82.95506057953789,2024-04-29
O816548,C01381,P0139,4,20,555.8228699853573,37.67814487621211,2024-06-07
O916944,C00623,P0284,2,5,1060.1808248445584,226.4832637241881,2024-03-06
O999223,C01058,P0072,4,10,905.582346947522,69.01347552418166,2024-03-25
O548914,C01725,P0450,2,5,569.7925257703835,96.13730309065382,2024-05-08
O721439,C01329,P0496,3,0,613.7482439743158,95.67363397765158,2023-10-19
O940475,C00097,P0174,1,5,959.2355249760699,279.94570619373343,2023-11-28
O568633,C01350,P0197,2,5,208.2590014876012,48.85071954987836,2023-06-05
O908306,C00865,P0456,5,20,1212.582838484909,315.00220514893283,2023-11-29
O706354,C01335,P0251,2,0,978.2393712510727,268.68640885779047,2023-02-19
O201359,C00067,P0404,1,20,307.7548772690577,49.950920129708905,2023-03-09
O780808,C00097,P0474,2,0,1264.9485850237725,90.42788197975345,2023-11-03
